scene,trial,step,candidate_budget,candidate_count_total,candidate_count_forced_near,candidate_count_forced_heading,candidate_count_risk_ranked,candidate_count_final,fallback_used,v1_insertion_level,near_distance_threshold,heading_distance_threshold,heading_cos_threshold,risk_score_name,fallback_reason,min_safety_h_step,runtime_step,control_deviation,active_constraints_count
stonehenge,0,121,2000,116446,1931,7496,0,8808,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008584823226556182,0.03346443735063076,0.014230099506676197,129
stonehenge,0,122,2000,116446,1951,7457,0,8892,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008528114994987845,0.03324888274073601,0.013250816613435745,132
stonehenge,0,123,2000,116446,1953,7423,0,8957,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008511258056387305,0.03304675966501236,0.012336785905063152,132
stonehenge,0,124,2000,116446,1955,7178,0,8821,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008548743790015578,0.033003030344843864,0.01107867807149887,130
stonehenge,0,125,2000,116446,1970,6637,0,8267,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008654216071590781,0.03409746289253235,0.010354322381317616,131
stonehenge,0,126,2000,116446,1988,6108,0,7732,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008839780930429697,0.03207089938223362,0.010195332579314709,139
stonehenge,0,127,2000,116446,1998,6426,0,8032,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009115168359130621,0.03250030428171158,0.009812982752919197,139
stonehenge,0,128,2000,116446,2001,6953,0,8486,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009446454932913184,0.03325100801885128,0.009193436242640018,146
stonehenge,0,129,2000,116446,2009,7274,0,8783,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009878126438707113,0.033089326694607735,0.011160566471517086,155
stonehenge,0,130,2000,116446,1997,7579,0,9073,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0010404832428321242,0.03362433798611164,0.013088474981486797,165
stonehenge,0,131,2000,116446,2005,7758,0,9258,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001101836678571999,0.03326559253036976,0.014541068114340305,160
stonehenge,0,132,2000,116446,2003,7730,0,9226,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0011690834071487188,0.033325087279081345,0.015619773417711258,163
stonehenge,0,133,2000,116446,1998,7736,0,9243,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0012476309202611446,0.03385253995656967,0.016534795984625816,174
stonehenge,0,134,2000,116446,1980,7764,0,9262,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0013379511656239629,0.03421418182551861,0.017140479758381844,181
stonehenge,0,135,2000,116446,1976,7818,0,9309,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0014400760410353541,0.033951813355088234,0.017477072775363922,192
stonehenge,0,136,2000,116446,1966,7870,0,9358,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0015540339518338442,0.03397585637867451,0.018636371940374374,194
stonehenge,0,137,2000,116446,1950,7914,0,9384,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001574076828546822,0.033955711871385574,0.01953926496207714,182
stonehenge,0,138,2000,116446,1944,7949,0,9411,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0015793520724400878,0.03456774912774563,0.0201103612780571,189
stonehenge,0,139,2000,116446,1927,7966,0,9411,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001591858104802668,0.03496960364282131,0.020654451102018356,194
stonehenge,0,140,2000,116446,1891,7998,0,9404,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0016003133496269584,0.034533848986029625,0.021082133054733276,195
stonehenge,0,141,2000,116446,1864,8018,0,9401,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0015990299871191382,0.033989785239100456,0.02121226117014885,176
stonehenge,0,142,2000,116446,1818,7997,0,9339,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001603516866452992,0.03440994769334793,0.02146497182548046,164
stonehenge,0,143,2000,116446,1775,7971,0,9277,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001614474575035274,0.034450555220246315,0.02136479690670967,188
stonehenge,0,144,2000,116446,1720,7892,0,9138,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001627942780032754,0.03434070199728012,0.020922917872667313,189
