scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition
stonehenge,no_filter,40,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022506943787448108,official GSplatLoader.query_distance safety h value; not meters,0.9910344516155715,0.7840160904755629,0.0070291341933291325,0.00044903223687395847,269,287,1.946889279403753e-05,2.8894282877445218e-05,0.0,0.0,0.0,0.0,0.0,0,4.806352015584707,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,41,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002318090118933469,official GSplatLoader.query_distance safety h value; not meters,0.9912048415248196,0.7841536592617631,0.006896755702099836,0.00019507184724999754,280,298,2.1506294658120048e-05,2.810470759868622e-05,0.0,0.0,0.0,0.0,0.0,0,5.9675656799227,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,42,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00013879206380806863,official GSplatLoader.query_distance safety h value; not meters,0.9914434615461332,0.7842544831778233,0.006710503642928455,0.00070423029832903,290,308,2.1670551898030492e-05,2.357540652155876e-05,0.0,0.0,0.0,0.0,0.0,0,6.363899478688836,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,43,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023386771499644965,official GSplatLoader.query_distance safety h value; not meters,0.9910474864080695,0.7841768097981084,0.007020353548194253,0.0002513608547579926,298,316,2.1777510690160945e-05,2.324674278497696e-05,0.0,0.0,0.0,0.0,0.0,0,6.562941832467914,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,44,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022798511781729758,official GSplatLoader.query_distance safety h value; not meters,0.9914790071140569,0.7840298407021102,0.006680712694989773,0.0007873961916961092,306,324,2.0582568084384188e-05,2.4902448058128346e-05,0.0,0.0,0.0,0.0,0.0,0,6.104567578062415,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,45,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022494708537124097,official GSplatLoader.query_distance safety h value; not meters,0.9913237645164816,0.7840202480124056,0.006802344295602146,0.0004436910775523741,312,330,1.915588297627189e-05,2.8437282890081405e-05,0.0,0.0,0.0,0.0,0.0,0,5.505237111821771,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,46,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002249988610856235,official GSplatLoader.query_distance safety h value; not meters,0.9913269725584459,0.7841615233883502,0.006801054410958011,0.0004473184932341176,317,335,1.9644228602523234e-05,2.909153699874878e-05,0.0,0.0,0.0,0.0,0.0,0,5.6312549244612455,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,47,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022564511164091527,official GSplatLoader.query_distance safety h value; not meters,0.9915012050960428,0.7842549963554435,0.006665222366428652,0.000831358159509316,321,339,1.936221280984119e-05,2.896990627050399e-05,0.0,0.0,0.0,0.0,0.0,0,5.674497444182634,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,48,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022662064293399453,official GSplatLoader.query_distance safety h value; not meters,0.9911245285112044,0.7841692506038881,0.006959871826125045,5.0051642234140515e-05,323,341,1.8799076637914104e-05,2.0910054445266724e-05,0.0,0.0,0.0,0.0,0.0,0,5.701837411150336,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,49,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00019004460773430765,official GSplatLoader.query_distance safety h value; not meters,0.9916607698818671,0.7840248375839209,0.006538163538944128,0.0005226324834736961,324,343,1.9427915660354904e-05,2.7006119489669795e-05,0.0,0.0,0.0,0.0,0.0,0,5.783814504742622,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,50,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022499999613501132,official GSplatLoader.query_distance safety h value; not meters,0.9916607698818641,0.7840248375839209,0.006538163538946422,0.0005226324835023974,324,343,1.8545722387970016e-05,2.001151442527771e-05,0.0,0.0,0.0,0.0,0.0,0,5.8074379079043865,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
