scene,trial,step,candidate_budget,candidate_count_total,candidate_count_forced_near,candidate_count_forced_heading,candidate_count_risk_ranked,candidate_count_final,fallback_used,v1_insertion_level,near_distance_threshold,heading_distance_threshold,heading_cos_threshold,risk_score_name,fallback_reason,min_safety_h_step,runtime_step,control_deviation,active_constraints_count
flight,1,32,2000,281756,0,8246,0,8260,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.009027188643813133,0.053866321220993996,0.019829092547297478,118
flight,1,33,2000,281756,0,9744,0,9757,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.008593790233135223,0.055691227316856384,1.6554349713260308e-05,113
flight,1,34,2000,281756,0,10021,0,10034,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.008186304941773415,0.05658232234418392,2.3283064365386963e-09,162
flight,1,35,2000,281756,0,9878,0,9891,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.007808955851942301,0.05609880015254021,1.3969838619232178e-09,169
flight,1,36,2000,281756,0,9355,0,9368,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.007465069647878408,0.05642995610833168,2.3283064365386963e-09,162
flight,1,37,2000,281756,0,8976,0,8990,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.00715714180842042,0.05542355962097645,1.3969838619232178e-09,150
flight,1,38,2000,281756,0,8295,0,8311,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.006886919494718313,0.054511211812496185,9.313225746154785e-10,136
flight,1,39,2000,281756,0,7919,0,7935,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.006655492354184389,0.05347411707043648,9.313225746154785e-10,121
flight,1,40,2000,281756,0,7641,0,7657,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.006463376339524984,0.05372578278183937,9.209769302742643e-08,121
flight,1,41,2000,281756,0,7463,0,7479,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0063106040470302105,0.05285386182367802,2.4750237415105403e-09,110
flight,1,42,2000,281756,0,7504,0,7519,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.006196795497089624,0.05280773341655731,1.890521694747349e-08,114
flight,1,43,2000,281756,0,7724,0,7739,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0061212400905787945,0.05292443186044693,0.00221729907207191,106
flight,1,44,2000,281756,0,8064,0,8078,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.005804799031466246,0.053223494440317154,0.00979030504822731,106
flight,1,45,2000,281756,0,8727,0,8741,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.005430807359516621,0.05490400828421116,0.015928346663713455,105
flight,1,46,2000,281756,1,9570,0,9586,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0050757103599607944,0.054329706355929375,0.07044423371553421,109
flight,1,47,2000,281756,25,12525,0,12565,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.004759807605296373,0.05655082128942013,0.07371736317873001,123
flight,1,48,2000,281756,28,15531,0,15572,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.004479825031012297,0.05788094736635685,0.06561131775379181,125
flight,1,49,2000,281756,31,18010,0,18048,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.004228866659104824,0.05943477340042591,0.05929861217737198,146
flight,1,50,2000,281756,33,19990,0,20024,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.004001761320978403,0.06067727319896221,0.05435662716627121,151
flight,1,51,2000,281756,35,20873,0,20905,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.003794610034674406,0.059704361483454704,0.05045052245259285,147
flight,1,52,2000,281756,36,21291,0,21315,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0036044581793248653,0.0607175100594759,0.047594260424375534,152
flight,1,53,2000,281756,36,21875,0,21892,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0034289597533643246,0.06053380109369755,0.0477118156850338,151
flight,1,54,2000,281756,37,22860,0,22873,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0032661803998053074,0.061712710186839104,0.047516364604234695,154
flight,1,55,2000,281756,60,23617,0,23629,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.003114651422947645,0.062079912051558495,0.04833930358290672,160
